kepid,pl_name,ProbeScore,Score_Detection,Score_Habitability,Score_Type,Score_Radio,pl_rade,pl_bmasse,pl_eqt,pl_dens,rank
10358759.0,Kepler-29 c,0.44499999999999995,0.5,0.0,0.8,1.0,2.34,4.5,715.0,,778
8426567.0,Kepler-1013 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.15,5.27,766.0,,779
5121511.0,Kepler-632 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.21,5.52,500.0,,780
5125347.0,Kepler-1812 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.3249424,6.01,1034.0,,781
8410727.0,Kepler-270 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.01,4.7,984.0,,782
8410415.0,Kepler-1817 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.27349126,5.79,463.0,,783
8409295.0,Kepler-1489 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.77,3.78,400.0,,784
5959753.0,Kepler-496 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.32,5.99,747.0,,785
11037511.0,Kepler-1281 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.64,3.33,1123.0,,786
8381204.0,Kepler-1119 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.92,4.35,938.0,,787
8380709.0,Kepler-1249 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.38,6.26,647.0,,788
11401182.0,Kepler-845 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.04,4.82,1361.0,,789
8361905.0,Kepler-646 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.99,4.62,632.0,,790
10395381.0,Kepler-659 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.5,6.8,513.0,,791
11771430.0,Kepler-1861 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.20677414,5.5,617.0,,792
6543893.0,Kepler-913 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.06,4.9,1129.0,,793
11754553.0,Kepler-52 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.1,135.0,553.0,,794
11413812.0,Kepler-998 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.32,5.99,1020.0,,795
11073351.0,Kepler-592 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.39,6.3,1367.0,,796
5036705.0,Kepler-1238 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.93,4.38,1389.0,,797
11403389.0,Kepler-1251 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.84,4.04,487.0,,798
5022828.0,Kepler-1115 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.7,3.53,1381.0,,799
10266615.0,Kepler-587 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.23,5.6,764.0,,800
8631504.0,Kepler-1846 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.76378826,3.76,552.0,,801
12470844.0,Kepler-233 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.43,6.48,751.0,,802
8644288.0,Kepler-18 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.0,6.9,1165.0,,803
8547429.0,Kepler-1866 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.08215108,4.99,834.0,,804
5009743.0,Kepler-906 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.11,5.1,537.0,,805
8651389.0,Kepler-1768 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.23346338,5.62,933.0,,806
8653134.0,Kepler-1643 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.32,5.99,799.0,,807
5978559.0,Kepler-1824 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.38127597,6.26,421.0,,808
11720424.0,Kepler-1432 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.22,5.56,709.0,,809
5007345.0,Kepler-1225 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.82,3.97,1453.0,,810
11754430.0,Kepler-1488 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.86,4.12,650.0,,811
8612275.0,Kepler-360 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.65,3.36,1116.0,,812
5042210.0,Kepler-1838 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.66049425,3.4,1097.0,,813
8611781.0,Kepler-1135 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.85,4.08,451.0,,814
5966154.0,Kepler-201 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.46,6.62,683.0,,815
10289119.0,Kepler-1219 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.12,5.14,1159.0,,816
10290666.0,Kepler-526 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.99,4.62,1099.0,,817
5084942.0,Kepler-475 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.49,6.76,980.0,,818
5088400.0,Kepler-1556 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.96,4.5,797.0,,819
8564674.0,Kepler-349 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.9,94.5,972.0,,820
8564587.0,Kepler-57 c,0.44499999999999995,0.5,0.0,0.8,1.0,2.196,6.86,671.0,,821
10329469.0,Kepler-1168 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.5,6.8,379.0,,822
12469800.0,Kepler-1856 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.73447868,3.66,1344.0,,823
6508221.0,Kepler-152 c,0.44499999999999995,0.5,0.0,0.8,1.0,2.39,6.3,326.0,,824
11402995.0,Kepler-481 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.5,6.8,899.0,,825
8557374.0,Kepler-213 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.62,3.26,1326.0,,826
6541920.0,Kepler-11 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.8,1.9,849.0,,827
9011825.0,Kepler-1269 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.63,3.29,657.0,,828
9026749.0,Kepler-1280 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.87,4.16,757.0,,829
4650674.0,Kepler-824 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.87,4.16,1231.0,,830
11521793.0,Kepler-143 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.41,6.39,838.0,,831
9578686.0,Kepler-651 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.37,6.21,574.0,,832
11565924.0,Kepler-1364 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.15,5.27,1299.0,,833
9881662.0,Kepler-140 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.61,3.22,1301.0,,834
11153539.0,Kepler-666 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.4,6.35,1133.0,,835
9881077.0,Kepler-1337 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.41,6.39,437.0,,836
9597058.0,Kepler-962 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.97,4.54,689.0,,837
11176127.0,Kepler-298 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.96,4.5,540.0,,838
11177543.0,Kepler-1760 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.28995546,5.86,480.0,,839
9607164.0,Kepler-614 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.39,6.3,641.0,,840
9631762.0,Kepler-615 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.74,3.68,620.0,,841
11551692.0,Kepler-411 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.401,25.6,1138.0,,842
12834874.0,Kepler-574 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.39,6.3,858.0,,843
6152974.0,Kepler-118 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.96,4.5,784.0,,844
9636135.0,Kepler-864 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.4,6.35,1143.0,,845
9641481.0,Kepler-1122 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.04,4.82,526.0,,846
9573539.0,Kepler-484 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.28,5.82,766.0,,847
9570741.0,Kepler-613 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.29,5.86,713.0,,848
4262581.0,Kepler-1109 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.19,5.43,787.0,,849
6205228.0,Kepler-996 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.98,4.58,1272.0,,850
6034945.0,Kepler-927 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.72,3.61,906.0,,851
6209677.0,Kepler-948 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.85,4.08,841.0,,852
9472074.0,Kepler-1873 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.62573811,3.28,1787.0,,853
6206214.0,Kepler-1158 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.34,6.08,1079.0,,854
4270253.0,Kepler-183 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.06,4.9,1088.0,,855
6037187.0,Kepler-759 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.27,5.77,533.0,,856
11566256.0,Kepler-1831 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.97019818,4.54,1051.0,,857
9549648.0,Kepler-999 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.34,6.08,1355.0,,858
4263293.0,Kepler-331 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.82,3.97,540.0,,859
9893318.0,Kepler-1307 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.47,6.66,768.0,,860
11465950.0,Kepler-1862 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.203,5.49,645.0,,861
4077526.0,Kepler-58 e,0.44499999999999995,0.5,0.0,0.8,1.0,1.61,597.796,1212.0,,862
9530945.0,Kepler-216 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.35,6.12,1069.0,,863
6197215.0,Kepler-1879 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.06512018,4.92,987.0,,864
9642292.0,Kepler-1392 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.96,4.5,714.0,,865
11177676.0,Kepler-1454 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.88,4.19,492.0,,866
3733628.0,Kepler-543 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.5,6.8,521.0,,867
11179076.0,Kepler-1261 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.26,5.73,396.0,,868
11507101.0,Kepler-672 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.5,6.8,529.0,,869
6071903.0,Kepler-519 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.1,5.06,532.0,,870
9761882.0,Kepler-738 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.5,6.8,530.0,,871
9763348.0,Kepler-982 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.25,5.69,955.0,,872
4142847.0,Kepler-1143 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.67,3.43,976.0,,873
9765975.0,Kepler-877 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.12,5.14,632.0,,874
9824805.0,Kepler-881 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.78,3.82,1217.0,,875
9823519.0,Kepler-1350 c,0.44499999999999995,0.5,0.0,0.8,1.0,1.73,3.64,730.0,,876
9782691.0,Kepler-193 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.39,6.3,979.0,,877
9785921.0,Kepler-1997 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.28,5.82,660.0,,878
4143755.0,Kepler-510 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.47,6.66,797.0,,879
11499228.0,Kepler-1103 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.27,5.77,736.0,,880
9823487.0,Kepler-1753 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.22678077,5.59,583.0,,881
11498128.0,Kepler-1177 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.9,4.27,377.0,,882
9818462.0,Kepler-878 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.93,4.38,501.0,,883
4141376.0,Kepler-1655 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.213,5.4,938.0,,884
4140813.0,Kepler-1795 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.66301611,3.4,520.0,,885
2837111.0,Kepler-771 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.82,3.97,890.0,,886
9837685.0,Kepler-1247 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.33,6.04,676.0,,887
9872283.0,Kepler-960 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.29,5.86,1391.0,,888
9851662.0,Kepler-1252 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.67,3.43,665.0,,889
9839821.0,Kepler-1052 c,0.44499999999999995,0.5,0.0,0.8,1.0,2.3,5.9,302.0,,890
9662811.0,Kepler-984 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.12,5.14,484.0,,891
11193263.0,Kepler-848 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.7,3.53,1086.0,,892
9664142.0,Kepler-1305 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.88,4.19,733.0,,893
9837661.0,Kepler-1321 c,0.44499999999999995,0.5,0.0,0.8,1.0,2.4,6.35,697.0,,894
9832208.0,Kepler-1858 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.42168247,6.44,330.0,,895
9836959.0,Kepler-1766 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.27904508,5.81,406.0,,896
4165473.0,Kepler-597 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.37,6.21,743.0,,897
9716391.0,Kepler-1413 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.82,3.97,661.0,,898
6105462.0,Kepler-1093 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.95,4.46,776.0,,899
6103377.0,Kepler-1407 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.25,5.69,826.0,,900
9726659.0,Kepler-862 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.21,5.52,1097.0,,901
3969687.0,Kepler-1382 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.88,4.19,959.0,,902
11572193.0,Kepler-1428 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.64,3.33,1049.0,,903
9466429.0,Kepler-1345 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.36,6.17,693.0,,904
11137180.0,Kepler-1895 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.11934728,5.14,789.0,,905
11651712.0,Kepler-1479 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.83,4.01,746.0,,906
9150827.0,Kepler-1749 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.61301783,3.23,420.0,,907
12784167.0,Kepler-1522 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.73,3.64,1374.0,,908
11455428.0,Kepler-1480 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.67,3.43,721.0,,909
11129258.0,Kepler-1381 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.25,5.69,649.0,,910
6276791.0,Kepler-1958 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.05124311,4.86,806.0,,911
11457726.0,Kepler-1070 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.73,3.64,1101.0,,912
4545570.0,Kepler-1961 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.6187808,3.25,866.0,,913
11623629.0,Kepler-538 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.215,12.9,417.0,,914
9214942.0,Kepler-833 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.02,4.74,382.0,,915
4545187.0,Kepler-121 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.34,6.08,997.0,,916
4544907.0,Kepler-1060 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.38,6.26,484.0,,917
9225395.0,Kepler-1101 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.47,6.66,393.0,,918
4484336.0,Kepler-1857 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.96065412,4.5,946.0,,919
10019065.0,Kepler-938 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.22,5.56,544.0,,920
4633570.0,Kepler-158 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.12,5.14,500.0,,921
11656246.0,Kepler-885 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.5,6.8,830.0,,922
10024701.0,Kepler-1046 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.71,3.57,786.0,,923
9076513.0,Kepler-611 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.65,3.36,1513.0,,924
9027909.0,Kepler-1496 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.22,5.56,535.0,,925
9034103.0,Kepler-832 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.06,4.9,965.0,,926
3240158.0,Kepler-769 c,0.44499999999999995,0.5,0.0,0.8,1.0,1.79,3.86,803.0,,927
4644952.0,Kepler-319 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.63,3.29,1023.0,,928
9071593.0,Kepler-1162 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.21,5.52,490.0,,929
6294819.0,Kepler-1368 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.65,3.36,2085.0,,930
9076971.0,Kepler-1400 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.62,3.26,725.0,,931
9112931.0,Kepler-1161 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.13,5.18,485.0,,932
12735830.0,Kepler-1465 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.77,3.78,668.0,,933
9085563.0,Kepler-1486 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.32,5.99,538.0,,934
4644604.0,Kepler-626 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.29,5.86,784.0,,935
9092504.0,Kepler-1322 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.61,3.22,1666.0,,936
9100953.0,Kepler-1610 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.61,3.22,750.0,,937
11656721.0,Kepler-594 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.18,5.39,678.0,,938
10018233.0,Kepler-1306 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.91,4.31,678.0,,939
11621223.0,Kepler-535 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.36,6.17,1247.0,,940
9269042.0,Kepler-1221 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.88,4.19,632.0,,941
9964801.0,Kepler-654 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.07,4.94,831.0,,942
6026924.0,Kepler-1580 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.11,5.1,733.0,,943
4455231.0,Kepler-288 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.67,3.43,1197.0,,944
6267535.0,Kepler-638 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.83,4.01,1111.0,,945
4454934.0,Kepler-1155 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.03,4.78,609.0,,946
11134879.0,Kepler-570 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.45,6.57,1009.0,,947
9395719.0,Kepler-1250 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.92,4.35,1431.0,,948
9963524.0,Kepler-221 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.71,5.95575,1090.0,,949
9351920.0,Kepler-1111 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.0,4.66,938.0,,950
1432789.0,Kepler-745 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.16,5.31,931.0,,951
9411166.0,Kepler-1016 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.18,5.39,1540.0,,952
6263593.0,Kepler-1418 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.66,3.39,419.0,,953
9958962.0,Kepler-616 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.43,6.48,860.0,,954
4346178.0,Kepler-1304 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.29,5.86,715.0,,955
9946525.0,Kepler-148 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.8,3.89,1284.0,,956
4466677.0,Kepler-822 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.77,3.78,1239.0,,957
9351316.0,Kepler-1086 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.44,6.53,433.0,,958
10005788.0,Kepler-1022 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.36,6.17,512.0,,959
9304101.0,Kepler-1079 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.63,3.29,887.0,,960
9272070.0,Kepler-1555 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.61,3.22,959.0,,961
4483138.0,Kepler-1384 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.94,4.42,608.0,,962
3964109.0,Kepler-544 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.12,5.14,748.0,,963
9279354.0,Kepler-1788 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.37850461,6.25,956.0,,964
4478168.0,Kepler-624 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.31,5.95,852.0,,965
10001368.0,Kepler-1344 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.84,4.04,1219.0,,966
11129738.0,Kepler-844 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.68,3.46,713.0,,967
9349757.0,Kepler-1474 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.16,5.31,561.0,,968
9307509.0,Kepler-1794 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.79426276,3.87,703.0,,969
9334289.0,Kepler-254 c,0.44499999999999995,0.5,0.0,0.8,1.0,2.15,3.2,787.0,,970
11133306.0,Kepler-509 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.49,6.76,584.0,,971
9336200.0,Kepler-1153 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.73,3.64,1343.0,,972
9347009.0,Kepler-1030 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.48,6.71,529.0,,973
9995771.0,Kepler-1509 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.85,4.08,667.0,,974
5174858.0,Kepler-1852 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.88610592,4.22,760.0,,975
11821363.0,Kepler-1754 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.43996509,6.53,672.0,,976
5175024.0,Kepler-1279 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.75,3.71,738.0,,977
6846911.0,Kepler-1842 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.35388681,6.14,822.0,,978
7584650.0,Kepler-1863 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.26309256,5.74,508.0,,979
5599774.0,Kepler-1195 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.08,4.98,702.0,,980
7596240.0,Kepler-1584 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.61,3.22,886.0,,981
5562090.0,Kepler-1309 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.37,6.21,491.0,,982
12056139.0,Kepler-1449 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.68,3.46,867.0,,983
5551240.0,Kepler-1626 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.02,4.74,1352.0,,984
5546761.0,Kepler-1125 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.84,4.04,778.0,,985
7672097.0,Kepler-1160 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.14,5.22,839.0,,986
5546691.0,Kepler-1283 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.91,4.31,764.0,,987
5534941.0,Kepler-1827 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.85644292,4.1,1329.0,,988
7626506.0,Kepler-112 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.36,6.17,809.0,,989
7659389.0,Kepler-1872 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.38421141,6.28,1005.0,,990
12055539.0,Kepler-1448 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.61,3.22,811.0,,991
5531694.0,Kepler-634 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.89,4.23,1309.0,,992
6849310.0,Kepler-244 c,0.44499999999999995,0.5,0.0,0.8,1.0,2.05,4.86,791.0,,993
11336883.0,Kepler-853 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.69,3.5,1187.0,,994
7542813.0,Kepler-1180 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.99,4.62,765.0,,995
10982872.0,Kepler-142 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.99,4.62,1597.0,,996
3548044.0,Kepler-371 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.89,4.23,554.0,,997
7517261.0,Kepler-1511 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.68,3.46,903.0,,998
7515762.0,Kepler-1268 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.03,4.78,627.0,,999
6862721.0,Kepler-1781 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.38091029,6.26,1003.0,,1000
7510820.0,Kepler-1461 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.03,4.78,451.0,,1001
7504778.0,Kepler-1188 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.08,4.98,775.0,,1002
7463685.0,Kepler-1884 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.81406781,3.95,864.0,,1003
7458762.0,Kepler-713 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.48,6.71,905.0,,1004
2302548.0,Kepler-261 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.18,5.39,672.0,,1005
10788461.0,Kepler-1530 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.64,3.33,1484.0,,1006
12066569.0,Kepler-1455 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.16,5.31,298.0,,1007
7450747.0,Kepler-1949 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.21964541,5.56,1709.0,,1008
2165002.0,Kepler-263 c,0.44499999999999995,0.5,0.0,0.8,1.0,2.47,6.66,386.0,,1009
7670943.0,Kepler-1713 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.71673535,3.59,900.0,,1010
5526717.0,Kepler-926 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.31,5.95,524.0,,1011
11303322.0,Kepler-1472 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.9,4.27,613.0,,1012
2438513.0,Kepler-1777 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.13189678,5.19,819.0,,1013
10990886.0,Kepler-568 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.26,5.73,429.0,,1014
10662202.0,Kepler-662 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.18,5.39,530.0,,1015
5456651.0,Kepler-239 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.33,6.04,616.0,,1016
3561464.0,Kepler-1487 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.13,5.18,1682.0,,1017
7815744.0,Kepler-933 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.46,6.62,602.0,,1018
7831264.0,Kepler-116 c,0.44499999999999995,0.5,0.0,0.8,1.0,2.3,5.9,964.0,,1019
10617017.0,Kepler-1121 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.91,4.31,1008.0,,1020
10717220.0,Kepler-1644 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.88,4.19,606.0,,1021
6779726.0,Kepler-1918 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.29763023,5.89,497.0,,1022
11954842.0,Kepler-883 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.78,3.82,818.0,,1023
11923284.0,Kepler-1061 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.98,4.58,1332.0,,1024
