kepid,pl_name,Score_Habitability,Score_Type,Score_Detection,Score_Radio,ProbeScore,rank,pl_rade,pl_bmasse,pl_eqt,pl_dens,planet_type_rule
10157458.0,Kepler-764 b,0.0,0.8,0.5,1.0,0.44499999999999995,705,1.64,3.33,875.0,,Super-Earth
3847138.0,Kepler-556 b,0.0,0.8,0.5,1.0,0.44499999999999995,706,2.24,5.65,766.0,,Super-Earth
12505654.0,Kepler-1829 b,0.0,0.8,0.5,1.0,0.44499999999999995,707,2.47887001,6.71,860.0,,Super-Earth
4857058.0,Kepler-1983 b,0.0,0.8,0.5,1.0,0.44499999999999995,708,2.33,6.04,807.0,,Super-Earth
8973129.0,Kepler-1176 b,0.0,0.8,0.5,1.0,0.44499999999999995,709,2.45,6.57,595.0,,Super-Earth
4913852.0,Kepler-691 b,0.0,0.8,0.5,1.0,0.44499999999999995,710,2.09,5.02,460.0,,Super-Earth
6428700.0,Kepler-242 c,0.0,0.8,0.5,1.0,0.44499999999999995,711,2.0,4.66,613.0,,Super-Earth
2584163.0,Kepler-754 b,0.0,0.8,0.5,1.0,0.44499999999999995,712,2.01,4.7,758.0,,Super-Earth
8742590.0,Kepler-1742 b,0.0,0.8,0.5,1.0,0.44499999999999995,713,2.1782413,5.38,462.0,,Super-Earth
8738735.0,Kepler-214 c,0.0,0.8,0.5,1.0,0.44499999999999995,714,2.13,5.18,619.0,,Super-Earth
4917596.0,Kepler-1032 b,0.0,0.8,0.5,1.0,0.44499999999999995,715,1.87,4.16,802.0,,Super-Earth
6347299.0,Kepler-204 c,0.0,0.8,0.5,1.0,0.44499999999999995,716,1.79,3.86,683.0,,Super-Earth
10203349.0,Kepler-1144 b,0.0,0.8,0.5,1.0,0.44499999999999995,717,1.99,4.62,811.0,,Super-Earth
6428794.0,Kepler-1701 b,0.0,0.8,0.5,1.0,0.44499999999999995,718,2.22186207,5.57,273.0,,Super-Earth
4939346.0,Kepler-328 b,0.0,0.8,0.5,1.0,0.44499999999999995,719,2.3,28.5,602.0,,Super-Earth
6429812.0,Kepler-1227 b,0.0,0.8,0.5,1.0,0.44499999999999995,720,2.29,5.86,369.0,,Super-Earth
8689793.0,Kepler-1003 b,0.0,0.8,0.5,1.0,0.44499999999999995,721,1.78,3.82,1157.0,,Super-Earth
8689373.0,Kepler-253 b,0.0,0.8,0.5,1.0,0.44499999999999995,722,1.63,3.29,949.0,,Super-Earth
11075429.0,Kepler-1137 b,0.0,0.8,0.5,1.0,0.44499999999999995,723,2.2,5.48,1020.0,,Super-Earth
3245969.0,Kepler-768 b,0.0,0.8,0.5,1.0,0.44499999999999995,724,1.79,3.86,618.0,,Super-Earth
11444514.0,Kepler-1596 b,0.0,0.8,0.5,1.0,0.44499999999999995,725,1.9,4.27,471.0,,Super-Earth
11701407.0,Kepler-1214 b,0.0,0.8,0.5,1.0,0.44499999999999995,726,2.36,6.17,591.0,,Super-Earth
4831728.0,Kepler-1330 b,0.0,0.8,0.5,1.0,0.44499999999999995,727,1.65,3.36,879.0,,Super-Earth
2713049.0,Kepler-683 b,0.0,0.8,0.5,1.0,0.44499999999999995,728,1.97,4.54,1332.0,,Super-Earth
8962094.0,Kepler-215 b,0.0,0.8,0.5,1.0,0.44499999999999995,729,1.62,3.26,784.0,,Super-Earth
8959839.0,Kepler-1159 b,0.0,0.8,0.5,1.0,0.44499999999999995,730,2.37,6.21,677.0,,Super-Earth
8956206.0,Kepler-1071 b,0.0,0.8,0.5,1.0,0.44499999999999995,731,2.38,6.26,814.0,,Super-Earth
11662184.0,Kepler-1348 b,0.0,0.8,0.5,1.0,0.44499999999999995,732,1.94,4.42,636.0,,Super-Earth
6368230.0,Kepler-1478 b,0.0,0.8,0.5,1.0,0.44499999999999995,733,1.73,3.64,598.0,,Super-Earth
3869014.0,Kepler-789 b,0.0,0.8,0.5,1.0,0.44499999999999995,734,2.12,5.14,1419.0,,Super-Earth
3867615.0,Kepler-379 b,0.0,0.8,0.5,1.0,0.44499999999999995,735,1.66,3.39,775.0,,Super-Earth
10080248.0,Kepler-939 b,0.0,0.8,0.5,1.0,0.44499999999999995,736,1.75,3.71,692.0,,Super-Earth
4813563.0,Kepler-1026 b,0.0,0.8,0.5,1.0,0.44499999999999995,737,2.21,5.52,425.0,,Super-Earth
10098844.0,Kepler-1397 b,0.0,0.8,0.5,1.0,0.44499999999999995,738,1.72,3.61,551.0,,Super-Earth
11669125.0,Kepler-888 b,0.0,0.8,0.5,1.0,0.44499999999999995,739,1.76,3.75,417.0,,Super-Earth
10122255.0,Kepler-765 b,0.0,0.8,0.5,1.0,0.44499999999999995,740,2.43,6.48,641.0,,Super-Earth
6381846.0,Kepler-171 b,0.0,0.8,0.5,1.0,0.44499999999999995,741,2.34,6.08,1053.0,,Super-Earth
6359320.0,Kepler-269 b,0.0,0.8,0.5,1.0,0.44499999999999995,742,2.47,6.66,1007.0,,Super-Earth
8824737.0,Kepler-1917 b,0.0,0.8,0.5,1.0,0.44499999999999995,743,1.88971288,4.23,675.0,,Super-Earth
8884274.0,Kepler-1374 b,0.0,0.8,0.5,1.0,0.44499999999999995,744,2.29,5.86,737.0,,Super-Earth
10122538.0,Kepler-1388 c,0.0,0.8,0.5,1.0,0.44499999999999995,745,2.26,5.73,566.0,,Super-Earth
9003401.0,Kepler-1823 b,0.0,0.8,0.5,1.0,0.44499999999999995,746,2.0861268,5.0,718.0,,Super-Earth
4832837.0,Kepler-621 b,0.0,0.8,0.5,1.0,0.44499999999999995,747,2.3,5.9,737.0,,Super-Earth
2693736.0,Kepler-1034 b,0.0,0.8,0.5,1.0,0.44499999999999995,748,2.26,5.73,675.0,,Super-Earth
8874090.0,Kepler-834 b,0.0,0.8,0.5,1.0,0.44499999999999995,749,2.02,4.74,378.0,,Super-Earth
11670125.0,Kepler-1206 b,0.0,0.8,0.5,1.0,0.44499999999999995,750,1.64,3.33,1314.0,,Super-Earth
11086270.0,Kepler-110 b,0.0,0.8,0.5,1.0,0.44499999999999995,751,1.83,4.01,1008.0,,Super-Earth
3859079.0,Kepler-786 b,0.0,0.8,0.5,1.0,0.44499999999999995,752,2.43,6.48,348.0,,Super-Earth
6383785.0,Kepler-501 c,0.0,0.8,0.5,1.0,0.44499999999999995,753,1.68119739,3.47,1304.0,,Super-Earth
6435936.0,Kepler-705 b,0.0,0.8,0.5,1.0,0.44499999999999995,754,2.11,5.1,265.0,,Super-Earth
10132832.0,Kepler-1186 b,0.0,0.8,0.5,1.0,0.44499999999999995,755,2.23,5.6,724.0,,Super-Earth
10134152.0,Kepler-1787 b,0.0,0.8,0.5,1.0,0.44499999999999995,756,2.31898181,5.99,540.0,,Super-Earth
3848275.0,Kepler-1403 b,0.0,0.8,0.5,1.0,0.44499999999999995,757,2.14,5.22,1238.0,,Super-Earth
10934674.0,Kepler-567 b,0.0,0.8,0.5,1.0,0.44499999999999995,758,2.25,5.69,611.0,,Super-Earth
3323887.0,Kepler-9 d,0.0,0.8,0.5,1.0,0.44499999999999995,759,1.64,8.41466053,2026.0,,Super-Earth
4989057.0,Kepler-1017 b,0.0,0.8,0.5,1.0,0.44499999999999995,760,1.99,4.62,831.0,,Super-Earth
12456601.0,Kepler-1334 b,0.0,0.8,0.5,1.0,0.44499999999999995,761,2.29,5.86,710.0,,Super-Earth
6587796.0,Kepler-1444 b,0.0,0.8,0.5,1.0,0.44499999999999995,762,2.18,5.39,581.0,,Super-Earth
8463346.0,Kepler-436 c,0.0,0.8,0.5,1.0,0.44499999999999995,763,2.33,6.04,503.0,,Super-Earth
6587280.0,Kepler-243 b,0.0,0.8,0.5,1.0,0.44499999999999995,764,2.45,6.57,850.0,,Super-Earth
8480582.0,Kepler-1702 b,0.0,0.8,0.5,1.0,0.44499999999999995,765,1.60190793,3.2,555.0,,Super-Earth
2571238.0,Kepler-19 b,0.0,0.8,0.5,1.0,0.44499999999999995,766,2.209,6.1,851.0,,Super-Earth
3326377.0,Kepler-967 b,0.0,0.8,0.5,1.0,0.44499999999999995,767,2.35,6.12,638.0,,Super-Earth
11760231.0,Kepler-973 b,0.0,0.8,0.5,1.0,0.44499999999999995,768,1.96,4.5,402.0,,Super-Earth
11757451.0,Kepler-443 b,0.0,0.8,0.5,1.0,0.44499999999999995,769,2.33,6.04,233.0,,Super-Earth
6584273.0,Kepler-1457 b,0.0,0.8,0.5,1.0,0.44499999999999995,770,1.99,4.62,478.0,,Super-Earth
8495415.0,Kepler-1208 b,0.0,0.8,0.5,1.0,0.44499999999999995,771,2.32,5.99,665.0,,Super-Earth
5095082.0,Kepler-1951 b,0.0,0.8,0.5,1.0,0.44499999999999995,772,2.32107188,6.0,728.0,,Super-Earth
8505920.0,Kepler-1090 b,0.0,0.8,0.5,1.0,0.44499999999999995,773,2.25,5.69,297.0,,Super-Earth
8507475.0,Kepler-1585 b,0.0,0.8,0.5,1.0,0.44499999999999995,774,1.79,3.86,1064.0,,Super-Earth
3749134.0,Kepler-792 b,0.0,0.8,0.5,1.0,0.44499999999999995,775,1.96,4.5,852.0,,Super-Earth
8439323.0,Kepler-1942 b,0.0,0.8,0.5,1.0,0.44499999999999995,776,2.1170287,5.13,1012.0,,Super-Earth
8430964.0,Kepler-1900 b,0.0,0.8,0.5,1.0,0.44499999999999995,777,1.62314676,3.27,1356.0,,Super-Earth
10358759.0,Kepler-29 c,0.0,0.8,0.5,1.0,0.44499999999999995,778,2.34,4.5,715.0,,Super-Earth
8426567.0,Kepler-1013 b,0.0,0.8,0.5,1.0,0.44499999999999995,779,2.15,5.27,766.0,,Super-Earth
5121511.0,Kepler-632 b,0.0,0.8,0.5,1.0,0.44499999999999995,780,2.21,5.52,500.0,,Super-Earth
5125347.0,Kepler-1812 b,0.0,0.8,0.5,1.0,0.44499999999999995,781,2.3249424,6.01,1034.0,,Super-Earth
8410727.0,Kepler-270 b,0.0,0.8,0.5,1.0,0.44499999999999995,782,2.01,4.7,984.0,,Super-Earth
8410415.0,Kepler-1817 b,0.0,0.8,0.5,1.0,0.44499999999999995,783,2.27349126,5.79,463.0,,Super-Earth
8409295.0,Kepler-1489 b,0.0,0.8,0.5,1.0,0.44499999999999995,784,1.77,3.78,400.0,,Super-Earth
5959753.0,Kepler-496 b,0.0,0.8,0.5,1.0,0.44499999999999995,785,2.32,5.99,747.0,,Super-Earth
11037511.0,Kepler-1281 b,0.0,0.8,0.5,1.0,0.44499999999999995,786,1.64,3.33,1123.0,,Super-Earth
8381204.0,Kepler-1119 b,0.0,0.8,0.5,1.0,0.44499999999999995,787,1.92,4.35,938.0,,Super-Earth
8380709.0,Kepler-1249 b,0.0,0.8,0.5,1.0,0.44499999999999995,788,2.38,6.26,647.0,,Super-Earth
11401182.0,Kepler-845 b,0.0,0.8,0.5,1.0,0.44499999999999995,789,2.04,4.82,1361.0,,Super-Earth
8361905.0,Kepler-646 b,0.0,0.8,0.5,1.0,0.44499999999999995,790,1.99,4.62,632.0,,Super-Earth
10395381.0,Kepler-659 b,0.0,0.8,0.5,1.0,0.44499999999999995,791,2.5,6.8,513.0,,Super-Earth
11771430.0,Kepler-1861 b,0.0,0.8,0.5,1.0,0.44499999999999995,792,2.20677414,5.5,617.0,,Super-Earth
6543893.0,Kepler-913 b,0.0,0.8,0.5,1.0,0.44499999999999995,793,2.06,4.9,1129.0,,Super-Earth
11754553.0,Kepler-52 b,0.0,0.8,0.5,1.0,0.44499999999999995,794,2.1,135.0,553.0,,Super-Earth
11413812.0,Kepler-998 b,0.0,0.8,0.5,1.0,0.44499999999999995,795,2.32,5.99,1020.0,,Super-Earth
11073351.0,Kepler-592 b,0.0,0.8,0.5,1.0,0.44499999999999995,796,2.39,6.3,1367.0,,Super-Earth
5036705.0,Kepler-1238 b,0.0,0.8,0.5,1.0,0.44499999999999995,797,1.93,4.38,1389.0,,Super-Earth
11403389.0,Kepler-1251 b,0.0,0.8,0.5,1.0,0.44499999999999995,798,1.84,4.04,487.0,,Super-Earth
5022828.0,Kepler-1115 b,0.0,0.8,0.5,1.0,0.44499999999999995,799,1.7,3.53,1381.0,,Super-Earth
10266615.0,Kepler-587 b,0.0,0.8,0.5,1.0,0.44499999999999995,800,2.23,5.6,764.0,,Super-Earth
8631504.0,Kepler-1846 b,0.0,0.8,0.5,1.0,0.44499999999999995,801,1.76378826,3.76,552.0,,Super-Earth
12470844.0,Kepler-233 b,0.0,0.8,0.5,1.0,0.44499999999999995,802,2.43,6.48,751.0,,Super-Earth
8644288.0,Kepler-18 b,0.0,0.8,0.5,1.0,0.44499999999999995,803,2.0,6.9,1165.0,,Super-Earth
8547429.0,Kepler-1866 b,0.0,0.8,0.5,1.0,0.44499999999999995,804,2.08215108,4.99,834.0,,Super-Earth
5009743.0,Kepler-906 b,0.0,0.8,0.5,1.0,0.44499999999999995,805,2.11,5.1,537.0,,Super-Earth
8651389.0,Kepler-1768 b,0.0,0.8,0.5,1.0,0.44499999999999995,806,2.23346338,5.62,933.0,,Super-Earth
8653134.0,Kepler-1643 b,0.0,0.8,0.5,1.0,0.44499999999999995,807,2.32,5.99,799.0,,Super-Earth
5978559.0,Kepler-1824 b,0.0,0.8,0.5,1.0,0.44499999999999995,808,2.38127597,6.26,421.0,,Super-Earth
11720424.0,Kepler-1432 b,0.0,0.8,0.5,1.0,0.44499999999999995,809,2.22,5.56,709.0,,Super-Earth
5007345.0,Kepler-1225 b,0.0,0.8,0.5,1.0,0.44499999999999995,810,1.82,3.97,1453.0,,Super-Earth
11754430.0,Kepler-1488 b,0.0,0.8,0.5,1.0,0.44499999999999995,811,1.86,4.12,650.0,,Super-Earth
8612275.0,Kepler-360 b,0.0,0.8,0.5,1.0,0.44499999999999995,812,1.65,3.36,1116.0,,Super-Earth
5042210.0,Kepler-1838 b,0.0,0.8,0.5,1.0,0.44499999999999995,813,1.66049425,3.4,1097.0,,Super-Earth
8611781.0,Kepler-1135 b,0.0,0.8,0.5,1.0,0.44499999999999995,814,1.85,4.08,451.0,,Super-Earth
5966154.0,Kepler-201 b,0.0,0.8,0.5,1.0,0.44499999999999995,815,2.46,6.62,683.0,,Super-Earth
10289119.0,Kepler-1219 b,0.0,0.8,0.5,1.0,0.44499999999999995,816,2.12,5.14,1159.0,,Super-Earth
10290666.0,Kepler-526 b,0.0,0.8,0.5,1.0,0.44499999999999995,817,1.99,4.62,1099.0,,Super-Earth
5084942.0,Kepler-475 b,0.0,0.8,0.5,1.0,0.44499999999999995,818,2.49,6.76,980.0,,Super-Earth
5088400.0,Kepler-1556 b,0.0,0.8,0.5,1.0,0.44499999999999995,819,1.96,4.5,797.0,,Super-Earth
8564674.0,Kepler-349 b,0.0,0.8,0.5,1.0,0.44499999999999995,820,1.9,94.5,972.0,,Super-Earth
8564587.0,Kepler-57 c,0.0,0.8,0.5,1.0,0.44499999999999995,821,2.196,6.86,671.0,,Super-Earth
10329469.0,Kepler-1168 b,0.0,0.8,0.5,1.0,0.44499999999999995,822,2.5,6.8,379.0,,Super-Earth
12469800.0,Kepler-1856 b,0.0,0.8,0.5,1.0,0.44499999999999995,823,1.73447868,3.66,1344.0,,Super-Earth
6508221.0,Kepler-152 c,0.0,0.8,0.5,1.0,0.44499999999999995,824,2.39,6.3,326.0,,Super-Earth
11402995.0,Kepler-481 b,0.0,0.8,0.5,1.0,0.44499999999999995,825,2.5,6.8,899.0,,Super-Earth
8557374.0,Kepler-213 b,0.0,0.8,0.5,1.0,0.44499999999999995,826,1.62,3.26,1326.0,,Super-Earth
6541920.0,Kepler-11 b,0.0,0.8,0.5,1.0,0.44499999999999995,827,1.8,1.9,849.0,,Super-Earth
9011825.0,Kepler-1269 b,0.0,0.8,0.5,1.0,0.44499999999999995,828,1.63,3.29,657.0,,Super-Earth
9026749.0,Kepler-1280 b,0.0,0.8,0.5,1.0,0.44499999999999995,829,1.87,4.16,757.0,,Super-Earth
4650674.0,Kepler-824 b,0.0,0.8,0.5,1.0,0.44499999999999995,830,1.87,4.16,1231.0,,Super-Earth
11521793.0,Kepler-143 b,0.0,0.8,0.5,1.0,0.44499999999999995,831,2.41,6.39,838.0,,Super-Earth
9578686.0,Kepler-651 b,0.0,0.8,0.5,1.0,0.44499999999999995,832,2.37,6.21,574.0,,Super-Earth
11565924.0,Kepler-1364 b,0.0,0.8,0.5,1.0,0.44499999999999995,833,2.15,5.27,1299.0,,Super-Earth
9881662.0,Kepler-140 b,0.0,0.8,0.5,1.0,0.44499999999999995,834,1.61,3.22,1301.0,,Super-Earth
11153539.0,Kepler-666 b,0.0,0.8,0.5,1.0,0.44499999999999995,835,2.4,6.35,1133.0,,Super-Earth
9881077.0,Kepler-1337 b,0.0,0.8,0.5,1.0,0.44499999999999995,836,2.41,6.39,437.0,,Super-Earth
9597058.0,Kepler-962 b,0.0,0.8,0.5,1.0,0.44499999999999995,837,1.97,4.54,689.0,,Super-Earth
11176127.0,Kepler-298 b,0.0,0.8,0.5,1.0,0.44499999999999995,838,1.96,4.5,540.0,,Super-Earth
11177543.0,Kepler-1760 b,0.0,0.8,0.5,1.0,0.44499999999999995,839,2.28995546,5.86,480.0,,Super-Earth
9607164.0,Kepler-614 b,0.0,0.8,0.5,1.0,0.44499999999999995,840,2.39,6.3,641.0,,Super-Earth
9631762.0,Kepler-615 b,0.0,0.8,0.5,1.0,0.44499999999999995,841,1.74,3.68,620.0,,Super-Earth
11551692.0,Kepler-411 b,0.0,0.8,0.5,1.0,0.44499999999999995,842,2.401,25.6,1138.0,,Super-Earth
12834874.0,Kepler-574 b,0.0,0.8,0.5,1.0,0.44499999999999995,843,2.39,6.3,858.0,,Super-Earth
6152974.0,Kepler-118 b,0.0,0.8,0.5,1.0,0.44499999999999995,844,1.96,4.5,784.0,,Super-Earth
9636135.0,Kepler-864 b,0.0,0.8,0.5,1.0,0.44499999999999995,845,2.4,6.35,1143.0,,Super-Earth
9641481.0,Kepler-1122 b,0.0,0.8,0.5,1.0,0.44499999999999995,846,2.04,4.82,526.0,,Super-Earth
9573539.0,Kepler-484 b,0.0,0.8,0.5,1.0,0.44499999999999995,847,2.28,5.82,766.0,,Super-Earth
9570741.0,Kepler-613 b,0.0,0.8,0.5,1.0,0.44499999999999995,848,2.29,5.86,713.0,,Super-Earth
4262581.0,Kepler-1109 b,0.0,0.8,0.5,1.0,0.44499999999999995,849,2.19,5.43,787.0,,Super-Earth
6205228.0,Kepler-996 b,0.0,0.8,0.5,1.0,0.44499999999999995,850,1.98,4.58,1272.0,,Super-Earth
6034945.0,Kepler-927 b,0.0,0.8,0.5,1.0,0.44499999999999995,851,1.72,3.61,906.0,,Super-Earth
6209677.0,Kepler-948 b,0.0,0.8,0.5,1.0,0.44499999999999995,852,1.85,4.08,841.0,,Super-Earth
9472074.0,Kepler-1873 b,0.0,0.8,0.5,1.0,0.44499999999999995,853,1.62573811,3.28,1787.0,,Super-Earth
6206214.0,Kepler-1158 b,0.0,0.8,0.5,1.0,0.44499999999999995,854,2.34,6.08,1079.0,,Super-Earth
4270253.0,Kepler-183 b,0.0,0.8,0.5,1.0,0.44499999999999995,855,2.06,4.9,1088.0,,Super-Earth
6037187.0,Kepler-759 b,0.0,0.8,0.5,1.0,0.44499999999999995,856,2.27,5.77,533.0,,Super-Earth
11566256.0,Kepler-1831 b,0.0,0.8,0.5,1.0,0.44499999999999995,857,1.97019818,4.54,1051.0,,Super-Earth
9549648.0,Kepler-999 b,0.0,0.8,0.5,1.0,0.44499999999999995,858,2.34,6.08,1355.0,,Super-Earth
4263293.0,Kepler-331 b,0.0,0.8,0.5,1.0,0.44499999999999995,859,1.82,3.97,540.0,,Super-Earth
9893318.0,Kepler-1307 b,0.0,0.8,0.5,1.0,0.44499999999999995,860,2.47,6.66,768.0,,Super-Earth
11465950.0,Kepler-1862 b,0.0,0.8,0.5,1.0,0.44499999999999995,861,2.203,5.49,645.0,,Super-Earth
4077526.0,Kepler-58 e,0.0,0.8,0.5,1.0,0.44499999999999995,862,1.61,597.796,1212.0,,Super-Earth
9530945.0,Kepler-216 b,0.0,0.8,0.5,1.0,0.44499999999999995,863,2.35,6.12,1069.0,,Super-Earth
6197215.0,Kepler-1879 b,0.0,0.8,0.5,1.0,0.44499999999999995,864,2.06512018,4.92,987.0,,Super-Earth
9642292.0,Kepler-1392 b,0.0,0.8,0.5,1.0,0.44499999999999995,865,1.96,4.5,714.0,,Super-Earth
11177676.0,Kepler-1454 b,0.0,0.8,0.5,1.0,0.44499999999999995,866,1.88,4.19,492.0,,Super-Earth
3733628.0,Kepler-543 b,0.0,0.8,0.5,1.0,0.44499999999999995,867,2.5,6.8,521.0,,Super-Earth
11179076.0,Kepler-1261 b,0.0,0.8,0.5,1.0,0.44499999999999995,868,2.26,5.73,396.0,,Super-Earth
11507101.0,Kepler-672 b,0.0,0.8,0.5,1.0,0.44499999999999995,869,2.5,6.8,529.0,,Super-Earth
6071903.0,Kepler-519 b,0.0,0.8,0.5,1.0,0.44499999999999995,870,2.1,5.06,532.0,,Super-Earth
9761882.0,Kepler-738 b,0.0,0.8,0.5,1.0,0.44499999999999995,871,2.5,6.8,530.0,,Super-Earth
9763348.0,Kepler-982 b,0.0,0.8,0.5,1.0,0.44499999999999995,872,2.25,5.69,955.0,,Super-Earth
4142847.0,Kepler-1143 b,0.0,0.8,0.5,1.0,0.44499999999999995,873,1.67,3.43,976.0,,Super-Earth
9765975.0,Kepler-877 b,0.0,0.8,0.5,1.0,0.44499999999999995,874,2.12,5.14,632.0,,Super-Earth
9824805.0,Kepler-881 b,0.0,0.8,0.5,1.0,0.44499999999999995,875,1.78,3.82,1217.0,,Super-Earth
9823519.0,Kepler-1350 c,0.0,0.8,0.5,1.0,0.44499999999999995,876,1.73,3.64,730.0,,Super-Earth
9782691.0,Kepler-193 b,0.0,0.8,0.5,1.0,0.44499999999999995,877,2.39,6.3,979.0,,Super-Earth
9785921.0,Kepler-1997 b,0.0,0.8,0.5,1.0,0.44499999999999995,878,2.28,5.82,660.0,,Super-Earth
4143755.0,Kepler-510 b,0.0,0.8,0.5,1.0,0.44499999999999995,879,2.47,6.66,797.0,,Super-Earth
11499228.0,Kepler-1103 b,0.0,0.8,0.5,1.0,0.44499999999999995,880,2.27,5.77,736.0,,Super-Earth
9823487.0,Kepler-1753 b,0.0,0.8,0.5,1.0,0.44499999999999995,881,2.22678077,5.59,583.0,,Super-Earth
11498128.0,Kepler-1177 b,0.0,0.8,0.5,1.0,0.44499999999999995,882,1.9,4.27,377.0,,Super-Earth
9818462.0,Kepler-878 b,0.0,0.8,0.5,1.0,0.44499999999999995,883,1.93,4.38,501.0,,Super-Earth
4141376.0,Kepler-1655 b,0.0,0.8,0.5,1.0,0.44499999999999995,884,2.213,5.4,938.0,,Super-Earth
4140813.0,Kepler-1795 b,0.0,0.8,0.5,1.0,0.44499999999999995,885,1.66301611,3.4,520.0,,Super-Earth
2837111.0,Kepler-771 b,0.0,0.8,0.5,1.0,0.44499999999999995,886,1.82,3.97,890.0,,Super-Earth
9837685.0,Kepler-1247 b,0.0,0.8,0.5,1.0,0.44499999999999995,887,2.33,6.04,676.0,,Super-Earth
9872283.0,Kepler-960 b,0.0,0.8,0.5,1.0,0.44499999999999995,888,2.29,5.86,1391.0,,Super-Earth
9851662.0,Kepler-1252 b,0.0,0.8,0.5,1.0,0.44499999999999995,889,1.67,3.43,665.0,,Super-Earth
9839821.0,Kepler-1052 c,0.0,0.8,0.5,1.0,0.44499999999999995,890,2.3,5.9,302.0,,Super-Earth
9662811.0,Kepler-984 b,0.0,0.8,0.5,1.0,0.44499999999999995,891,2.12,5.14,484.0,,Super-Earth
11193263.0,Kepler-848 b,0.0,0.8,0.5,1.0,0.44499999999999995,892,1.7,3.53,1086.0,,Super-Earth
9664142.0,Kepler-1305 b,0.0,0.8,0.5,1.0,0.44499999999999995,893,1.88,4.19,733.0,,Super-Earth
9837661.0,Kepler-1321 c,0.0,0.8,0.5,1.0,0.44499999999999995,894,2.4,6.35,697.0,,Super-Earth
9832208.0,Kepler-1858 b,0.0,0.8,0.5,1.0,0.44499999999999995,895,2.42168247,6.44,330.0,,Super-Earth
9836959.0,Kepler-1766 b,0.0,0.8,0.5,1.0,0.44499999999999995,896,2.27904508,5.81,406.0,,Super-Earth
4165473.0,Kepler-597 b,0.0,0.8,0.5,1.0,0.44499999999999995,897,2.37,6.21,743.0,,Super-Earth
9716391.0,Kepler-1413 b,0.0,0.8,0.5,1.0,0.44499999999999995,898,1.82,3.97,661.0,,Super-Earth
6105462.0,Kepler-1093 b,0.0,0.8,0.5,1.0,0.44499999999999995,899,1.95,4.46,776.0,,Super-Earth
6103377.0,Kepler-1407 b,0.0,0.8,0.5,1.0,0.44499999999999995,900,2.25,5.69,826.0,,Super-Earth
9726659.0,Kepler-862 b,0.0,0.8,0.5,1.0,0.44499999999999995,901,2.21,5.52,1097.0,,Super-Earth
3969687.0,Kepler-1382 b,0.0,0.8,0.5,1.0,0.44499999999999995,902,1.88,4.19,959.0,,Super-Earth
11572193.0,Kepler-1428 b,0.0,0.8,0.5,1.0,0.44499999999999995,903,1.64,3.33,1049.0,,Super-Earth
9466429.0,Kepler-1345 b,0.0,0.8,0.5,1.0,0.44499999999999995,904,2.36,6.17,693.0,,Super-Earth
11137180.0,Kepler-1895 b,0.0,0.8,0.5,1.0,0.44499999999999995,905,2.11934728,5.14,789.0,,Super-Earth
11651712.0,Kepler-1479 b,0.0,0.8,0.5,1.0,0.44499999999999995,906,1.83,4.01,746.0,,Super-Earth
9150827.0,Kepler-1749 b,0.0,0.8,0.5,1.0,0.44499999999999995,907,1.61301783,3.23,420.0,,Super-Earth
12784167.0,Kepler-1522 b,0.0,0.8,0.5,1.0,0.44499999999999995,908,1.73,3.64,1374.0,,Super-Earth
11455428.0,Kepler-1480 b,0.0,0.8,0.5,1.0,0.44499999999999995,909,1.67,3.43,721.0,,Super-Earth
11129258.0,Kepler-1381 b,0.0,0.8,0.5,1.0,0.44499999999999995,910,2.25,5.69,649.0,,Super-Earth
6276791.0,Kepler-1958 b,0.0,0.8,0.5,1.0,0.44499999999999995,911,2.05124311,4.86,806.0,,Super-Earth
11457726.0,Kepler-1070 b,0.0,0.8,0.5,1.0,0.44499999999999995,912,1.73,3.64,1101.0,,Super-Earth
4545570.0,Kepler-1961 b,0.0,0.8,0.5,1.0,0.44499999999999995,913,1.6187808,3.25,866.0,,Super-Earth
11623629.0,Kepler-538 b,0.0,0.8,0.5,1.0,0.44499999999999995,914,2.215,12.9,417.0,,Super-Earth
9214942.0,Kepler-833 b,0.0,0.8,0.5,1.0,0.44499999999999995,915,2.02,4.74,382.0,,Super-Earth
4545187.0,Kepler-121 b,0.0,0.8,0.5,1.0,0.44499999999999995,916,2.34,6.08,997.0,,Super-Earth
4544907.0,Kepler-1060 b,0.0,0.8,0.5,1.0,0.44499999999999995,917,2.38,6.26,484.0,,Super-Earth
9225395.0,Kepler-1101 b,0.0,0.8,0.5,1.0,0.44499999999999995,918,2.47,6.66,393.0,,Super-Earth
4484336.0,Kepler-1857 b,0.0,0.8,0.5,1.0,0.44499999999999995,919,1.96065412,4.5,946.0,,Super-Earth
10019065.0,Kepler-938 b,0.0,0.8,0.5,1.0,0.44499999999999995,920,2.22,5.56,544.0,,Super-Earth
4633570.0,Kepler-158 b,0.0,0.8,0.5,1.0,0.44499999999999995,921,2.12,5.14,500.0,,Super-Earth
11656246.0,Kepler-885 b,0.0,0.8,0.5,1.0,0.44499999999999995,922,2.5,6.8,830.0,,Super-Earth
10024701.0,Kepler-1046 b,0.0,0.8,0.5,1.0,0.44499999999999995,923,1.71,3.57,786.0,,Super-Earth
9076513.0,Kepler-611 b,0.0,0.8,0.5,1.0,0.44499999999999995,924,1.65,3.36,1513.0,,Super-Earth
