kepid,pl_name,Score_Detection,Score_Habitability,Score_Type,Score_Radio,Priority__default,Priority__comms_heavy
9076971.0,Kepler-1400 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9112931.0,Kepler-1161 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
12735830.0,Kepler-1465 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9085563.0,Kepler-1486 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4644604.0,Kepler-626 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9092504.0,Kepler-1322 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9100953.0,Kepler-1610 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11656721.0,Kepler-594 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10018233.0,Kepler-1306 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11621223.0,Kepler-535 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9269042.0,Kepler-1221 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9964801.0,Kepler-654 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6026924.0,Kepler-1580 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4455231.0,Kepler-288 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6267535.0,Kepler-638 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4454934.0,Kepler-1155 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11134879.0,Kepler-570 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9395719.0,Kepler-1250 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9963524.0,Kepler-221 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9351920.0,Kepler-1111 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
1432789.0,Kepler-745 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9411166.0,Kepler-1016 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6263593.0,Kepler-1418 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9958962.0,Kepler-616 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4346178.0,Kepler-1304 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9946525.0,Kepler-148 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4466677.0,Kepler-822 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9351316.0,Kepler-1086 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10005788.0,Kepler-1022 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9304101.0,Kepler-1079 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9272070.0,Kepler-1555 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4483138.0,Kepler-1384 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3964109.0,Kepler-544 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9279354.0,Kepler-1788 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4478168.0,Kepler-624 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10001368.0,Kepler-1344 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11129738.0,Kepler-844 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9349757.0,Kepler-1474 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9307509.0,Kepler-1794 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9334289.0,Kepler-254 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11133306.0,Kepler-509 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9336200.0,Kepler-1153 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9347009.0,Kepler-1030 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9995771.0,Kepler-1509 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5174858.0,Kepler-1852 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11821363.0,Kepler-1754 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5175024.0,Kepler-1279 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6846911.0,Kepler-1842 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7584650.0,Kepler-1863 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5599774.0,Kepler-1195 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7596240.0,Kepler-1584 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5562090.0,Kepler-1309 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
12056139.0,Kepler-1449 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5551240.0,Kepler-1626 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5546761.0,Kepler-1125 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7672097.0,Kepler-1160 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5546691.0,Kepler-1283 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5534941.0,Kepler-1827 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7626506.0,Kepler-112 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7659389.0,Kepler-1872 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
12055539.0,Kepler-1448 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5531694.0,Kepler-634 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6849310.0,Kepler-244 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11336883.0,Kepler-853 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7542813.0,Kepler-1180 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10982872.0,Kepler-142 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3548044.0,Kepler-371 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7517261.0,Kepler-1511 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7515762.0,Kepler-1268 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6862721.0,Kepler-1781 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7510820.0,Kepler-1461 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7504778.0,Kepler-1188 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7463685.0,Kepler-1884 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7458762.0,Kepler-713 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
2302548.0,Kepler-261 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10788461.0,Kepler-1530 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
12066569.0,Kepler-1455 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7450747.0,Kepler-1949 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
2165002.0,Kepler-263 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7670943.0,Kepler-1713 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5526717.0,Kepler-926 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11303322.0,Kepler-1472 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
2438513.0,Kepler-1777 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10990886.0,Kepler-568 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10662202.0,Kepler-662 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5456651.0,Kepler-239 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3561464.0,Kepler-1487 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7815744.0,Kepler-933 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7831264.0,Kepler-116 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10617017.0,Kepler-1121 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10717220.0,Kepler-1644 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6779726.0,Kepler-1918 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11954842.0,Kepler-883 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11923284.0,Kepler-1061 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7870390.0,Kepler-83 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3116412.0,Kepler-772 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7877978.0,Kepler-1874 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
2438264.0,Kepler-156 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6786348.0,Kepler-947 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7769819.0,Kepler-1342 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7767162.0,Kepler-1375 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
12008872.0,Kepler-1327 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11337372.0,Kepler-920 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10676014.0,Kepler-954 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6803202.0,Kepler-1711 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7747457.0,Kepler-1613 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5511081.0,Kepler-338 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10989274.0,Kepler-1645 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8344004.0,Kepler-188 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7703882.0,Kepler-1954 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7700622.0,Kepler-1716 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6838050.0,Kepler-583 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7685981.0,Kepler-717 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5520547.0,Kepler-1401 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7449136.0,Kepler-1002 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7440748.0,Kepler-161 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11348997.0,Kepler-1089 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3217264.0,Kepler-149 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10905746.0,Kepler-1651 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6949061.0,Kepler-343 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5775129.0,Kepler-1691 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
12254378.0,Kepler-1217 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7118364.0,Kepler-710 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3447722.0,Kepler-275 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10963242.0,Kepler-814 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11288505.0,Kepler-846 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3122913.0,Kepler-1845 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10964440.0,Kepler-813 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5735762.0,Kepler-48 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7183745.0,Kepler-1266 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5856571.0,Kepler-971 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7204981.0,Kepler-1127 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
1872821.0,Kepler-1828 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7098355.0,Kepler-558 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6949607.0,Kepler-28 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7094486.0,Kepler-1009 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6960913.0,Kepler-61 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5784777.0,Kepler-1529 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7050989.0,Kepler-136 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7047824.0,Kepler-1353 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7047363.0,Kepler-1236 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7047207.0,Kepler-1260 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5791986.0,Kepler-151 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10909127.0,Kepler-1138 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
12256520.0,Kepler-1166 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10910878.0,Kepler-229 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3440118.0,Kepler-1928 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10924562.0,Kepler-1422 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10933561.0,Kepler-133 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7207061.0,Kepler-417 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
12206313.0,Kepler-401 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
12110942.0,Kepler-680 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10973814.0,Kepler-287 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5686174.0,Kepler-622 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10973664.0,Kepler-619 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10842192.0,Kepler-1329 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
2161536.0,Kepler-1798 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3531558.0,Kepler-467 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7375348.0,Kepler-508 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10810838.0,Kepler-482 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
12164564.0,Kepler-1343 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7386827.0,Kepler-1765 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5640085.0,Kepler-159 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
12116380.0,Kepler-1123 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6878240.0,Kepler-397 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5629538.0,Kepler-1201 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7434875.0,Kepler-247 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7303287.0,Kepler-289 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7289317.0,Kepler-1243 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7288306.0,Kepler-1503 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7287415.0,Kepler-1745 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7286911.0,Kepler-1133 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7286173.0,Kepler-986 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6921944.0,Kepler-1105 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
12156347.0,Kepler-1687 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10965588.0,Kepler-1132 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
12302530.0,Kepler-155 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6924203.0,Kepler-829 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10863608.0,Kepler-1210 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7257966.0,Kepler-1946 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5860968.0,Kepler-1599 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5857540.0,Kepler-1242 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6936909.0,Kepler-291 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7212184.0,Kepler-1255 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10990917.0,Kepler-919 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10686864.0,Kepler-917 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8164257.0,Kepler-357 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6665512.0,Kepler-1048 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8099138.0,Kepler-1196 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8105398.0,Kepler-1632 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11852982.0,Kepler-1712 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11018648.0,Kepler-230 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8218379.0,Kepler-1014 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11853878.0,Kepler-968 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5269467.0,Kepler-925 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5938970.0,Kepler-1540 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5906694.0,Kepler-1938 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8240797.0,Kepler-321 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5213230.0,Kepler-1923 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8240904.0,Kepler-266 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11860395.0,Kepler-1504 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11356260.0,Kepler-851 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8107225.0,Kepler-499 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8242434.0,Kepler-942 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11802615.0,Kepler-513 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6761777.0,Kepler-1615 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5369827.0,Kepler-1870 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5289854.0,Kepler-308 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
1724719.0,Kepler-1569 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8042453.0,Kepler-1182 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11358389.0,Kepler-365 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8164012.0,Kepler-1106 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10538176.0,Kepler-284 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11360805.0,Kepler-1232 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8081905.0,Kepler-1292 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8226050.0,Kepler-1010 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8229696.0,Kepler-761 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5209845.0,Kepler-1378 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8081239.0,Kepler-1476 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5299459.0,Kepler-307 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8081187.0,Kepler-1025 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8231667.0,Kepler-1926 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11824786.0,Kepler-1212 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5940165.0,Kepler-1062 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10464050.0,Kepler-981 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3645438.0,Kepler-1600 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5342473.0,Kepler-1818 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3728432.0,Kepler-1526 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10554999.0,Kepler-179 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6707833.0,Kepler-602 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8047428.0,Kepler-1621 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10587105.0,Kepler-529 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6665695.0,Kepler-601 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6767840.0,Kepler-1262 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6636320.0,Kepler-1892 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5942949.0,Kepler-1849 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11905011.0,Kepler-514 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8165946.0,Kepler-1100 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5177104.0,Kepler-904 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5175986.0,Kepler-1320 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8151055.0,Kepler-1460 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8282651.0,Kepler-1136 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8288947.0,Kepler-778 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10599206.0,Kepler-566 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6615511.0,Kepler-1463 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11918099.0,Kepler-675 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10600955.0,Kepler-1151 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8158127.0,Kepler-750 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8161561.0,Kepler-645 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5436338.0,Kepler-1880 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8321314.0,Kepler-1683 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11818607.0,Kepler-1839 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3732821.0,Kepler-790 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5436502.0,Kepler-238 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7955580.0,Kepler-934 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5956342.0,Kepler-265 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7960980.0,Kepler-1170 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8008067.0,Kepler-139 d,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6693640.0,Kepler-798 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5374854.0,Kepler-633 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10482160.0,Kepler-1739 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
7901948.0,Kepler-872 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3346154.0,Kepler-1871 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8183288.0,Kepler-437 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11032227.0,Kepler-850 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10593626.0,Kepler-22 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8142942.0,Kepler-1782 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8007644.0,Kepler-1192 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
2557816.0,Kepler-575 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3728701.0,Kepler-1272 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8004903.0,Kepler-1286 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5375194.0,Kepler-964 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6773862.0,Kepler-988 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8174625.0,Kepler-751 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10489345.0,Kepler-1167 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10857519.0,Kepler-1084 b,0.2281805342624166,0.6,1.0,0.0,0.4898631869918458,0.39845416027872493
12314973.0,Kepler-450 d,0.5,0.0,1.0,0.6666666666666666,0.44166666666666665,0.4666666666666667
6196457.0,Kepler-92 d,0.4382129772130232,0.0,0.8,1.0,0.41337454202455814,0.5014638931639069
9702072.0,Kepler-652 b,0.4154663265380667,0.0,0.8,1.0,0.40541321428832333,0.49463989796142
9458613.0,Kepler-33 b,0.5,0.0,0.8,0.8,0.41500000000000004,0.47000000000000003
4833421.0,Kepler-122 b,0.5,0.0,0.8,0.8,0.41500000000000004,0.47000000000000003
12024120.0,Kepler-507 b,0.3077346144290193,0.0,1.0,1.0,0.4077071150501568,0.4923203843287058
3231341.0,Kepler-24 b,0.5,0.0,0.8,0.75,0.41000000000000003,0.4575
6948054.0,Kepler-245 c,0.5,0.0,0.8,0.75,0.41000000000000003,0.4575
7366258.0,Kepler-82 d,0.5,0.0,0.8,0.75,0.41000000000000003,0.4575
4067925.0,Kepler-1897 b,0.5,0.0,0.5,1.0,0.375,0.475
9825625.0,Kepler-741 b,0.5,0.0,0.5,1.0,0.375,0.475
3732035.0,Kepler-1535 b,0.5,0.0,0.5,1.0,0.375,0.475
10384798.0,Kepler-1043 b,0.5,0.0,0.5,1.0,0.375,0.475
9886255.0,Kepler-976 b,0.5,0.0,0.5,1.0,0.375,0.475
3219995.0,Kepler-1187 b,0.5,0.0,0.5,1.0,0.375,0.475
10854768.0,Kepler-812 b,0.5,0.0,0.5,1.0,0.375,0.475
4072526.0,Kepler-819 b,0.5,0.0,0.5,1.0,0.375,0.475
10386922.0,Kepler-511 c,0.5,0.0,0.5,1.0,0.375,0.475
10330115.0,Kepler-781 b,0.5,0.0,0.5,1.0,0.375,0.475
11043167.0,Kepler-852 b,0.5,0.0,0.5,1.0,0.375,0.475
4049131.0,Kepler-687 b,0.5,0.0,0.5,1.0,0.375,0.475
3114167.0,Kepler-684 b,0.5,0.0,0.5,1.0,0.375,0.475
10854555.0,Kepler-664 b,0.5,0.0,0.5,1.0,0.375,0.475
3745559.0,Kepler-1920 b,0.5,0.0,0.5,1.0,0.375,0.475
10854546.0,Kepler-1099 b,0.5,0.0,0.5,1.0,0.375,0.475
9896558.0,Kepler-937 b,0.5,0.0,0.5,1.0,0.375,0.475
11394027.0,Kepler-1664 b,0.5,0.0,0.5,1.0,0.375,0.475
9897364.0,Kepler-1562 b,0.5,0.0,0.5,1.0,0.375,0.475
10843590.0,Kepler-153 b,0.5,0.0,0.5,1.0,0.375,0.475
10922659.0,Kepler-1916 b,0.5,0.0,0.5,1.0,0.375,0.475
3438507.0,Kepler-788 b,0.5,0.0,0.5,1.0,0.375,0.475
11391957.0,Kepler-668 b,0.5,0.0,0.5,1.0,0.375,0.475
10360722.0,Kepler-1545 b,0.5,0.0,0.5,1.0,0.375,0.475
10363115.0,Kepler-1929 b,0.5,0.0,0.5,1.0,0.375,0.475
10351231.0,Kepler-1738 b,0.5,0.0,0.5,1.0,0.375,0.475
9875711.0,Kepler-742 b,0.5,0.0,0.5,1.0,0.375,0.475
10353968.0,Kepler-623 b,0.5,0.0,0.5,1.0,0.375,0.475
11177707.0,Kepler-841 b,0.5,0.0,0.5,1.0,0.375,0.475
11176166.0,Kepler-1639 b,0.5,0.0,0.5,1.0,0.375,0.475
