kepid,kepoi_name,fpp_prob,fpp_score,fpp_prob_heb,fpp_prob_ueb,fpp_prob_beb,fpp_prob_heb_dbl,fpp_prob_ueb_dbl,fpp_prob_beb_dbl,fpp_ror,fpp_steff,pp_host_rel_prob,pp_host_prob_score,pp_1hi_rel_prob,pp_2hi_rel_prob,pp_unk_rel_prob,fpp_fp_components_sum,radio_silence_risk,Radio_Silent,risk_threshold_0p75
12058931,K00546.01,9.5e-05,1.0,9.3e-09,5.9e-05,7.9e-06,4.4e-12,7.0999999999999994e-15,1.2e-09,0.028,6113.0,1.0,1.0,1.0,0.0,6.617e-06,6.691050440710001e-05,0.33170620942058915,0,0.6606315896878756
12058931,K00546.02,0.00065,1.0,9.6e-08,0.00065,3.9e-07,4.5e-09,1.4e-09,5.7e-10,0.022,6109.0,1.0,1.0,1.0,0.0,2.273e-05,0.00065049247,0.331888942352148,0,0.6606315896878756
12116489,K00547.01,0.00017,1.0,4.1e-05,4.7e-05,8.4e-05,5e-09,9e-12,4.4e-10,0.041,5189.0,1.0,1.0,1.0,0.0,1.713e-06,0.000172005449,0.3317315408736721,0,0.6606315896878756
6365156,K00662.01,4.4e-06,1.0,9.7e-10,2.4e-08,4.3e-06,1.7e-09,7.2e-14,9.7e-10,0.016,5899.0,1.0,1.0,1.0,0.0,1.003e-05,4.327640072000001e-06,0.3316764059498072,0,0.6606315896878756
6425957,K00663.01,6.5e-06,1.0,4.3e-16,4.4000000000000005e-23,6.4e-06,1.7e-08,3.3e-08,4.5e-13,0.023,4230.0,1.0,1.0,1.0,3.4e-53,1.094e-06,6.4500004504299995e-06,0.33167709675873264,0,0.6606315896878756
6425957,K00663.02,2.3e-05,1.0,9.400000000000001e-12,2.0999999999999999e-16,2.3e-05,1.1e-08,1.5e-10,5.2e-09,0.026,4231.0,1.0,1.0,1.0,6.1e-29,1.889e-06,2.3016359400210003e-05,0.3316825299246797,0,0.6606315896878756
6442340,K00664.01,2e-05,1.0,1.5e-09,9.3e-08,1.8e-05,2e-08,5.6e-10,2e-08,0.015,5832.0,1.0,1.0,1.0,0.0,2.49e-05,1.813506e-05,0.3316815376732531,0,0.6606315896878756
6442340,K00664.02,5.9e-05,1.0,4.5e-16,1.4e-16,5e-05,2.4e-06,5e-08,3.5e-06,0.011,5836.0,1.0,1.0,1.0,0.0,5.586e-05,5.595000000059e-05,0.3316943669818678,0,0.6606315896878756
6442340,K00664.03,0.00029,1.0,1.7e-13,2.5e-07,4.5e-05,4.1e-07,2e-08,7.3e-06,0.01,5838.0,1.0,0.74,1.0,0.0,0.0001178,5.2980000170000005e-05,0.33177035596366283,0,0.6606315896878756
6685609,K00665.01,6.8e-05,1.0,1.5e-10,3.5e-05,3.3e-05,4.5e-09,9.7e-14,1.8000000000000002e-12,0.021,5991.0,1.0,1.0,1.0,2.4e-45,6.985e-06,6.8004651897e-05,0.33169732912182054,0,0.6606315896878756
6685609,K00665.02,4.2e-08,1.0,7.8e-21,1.2e-16,1.8e-44,6.6e-09,3.6e-08,6.9e-19,0.01,5985.0,1.0,1.0,1.0,1.1e-55,1.098e-05,4.26000001206978e-08,0.3316749725541827,0,0.6606315896878756
6685609,K00665.03,1.3e-07,1.0,5.4e-24,1.3e-18,4.5e-13,1.5e-08,3.7e-08,5.9e-08,0.01,5991.0,1.0,0.99,1.0,3.1e-13,4.021e-05,1.110004500013e-07,0.33167500130509503,0,0.6606315896878756
6707835,K00666.01,0.00015,1.0,3.9e-06,3.7e-05,0.00011,8.7e-09,8.4e-06,1.4e-10,0.026,5654.0,1.0,1.0,1.0,5.0999999999999995e-101,6.904e-06,0.00015930884000000002,0.33172736423994853,0,0.6606315896878756
6752502,K00667.01,0.00038,1.0,1.6999999999999999e-289,5.4e-06,0.00021,4.3e-26,0.00016,8.800000000000001e-12,0.095,12158.0,0.01,0.81,0.99,0.01,6.254e-06,0.0003754000088,0.6617999620604661,1,0.6606315896878756
11391957,K00765.01,0.0003,1.0,1.9e-05,0.00028,1.8e-06,8.4e-11,3.6e-16,3.6e-10,0.029,5351.0,1.0,1.0,1.0,2.2e-77,4.263e-06,0.00030080044400036,0.3317739088413361,0,0.6606315896878756
11403044,K00766.01,8.3e-05,1.0,1.1e-06,8.2e-05,5.499999999999999e-14,7.7e-08,1.6e-09,2e-17,0.037,6054.0,1.0,1.0,1.0,0.0,1.006e-06,8.317860005502002e-05,0.3317023206926878,0,0.6606315896878756
11414511,K00767.01,0.00098,1.0,0.00098,3.0999999999999994e-14,4.1e-11,6e-08,3.1e-11,3.8e-21,0.117,5560.0,1.0,1.0,1.0,0.0,7.607e-07,0.0009800600720310001,0.3319973558002474,0,0.6606315896878756
11442465,K00768.01,0.56,0.44,0.00052,1.8e-75,4.6e-08,3.7e-06,4.999999999999999e-15,9.100000000000001e-12,0.095,5035.0,1.9999999999999998e-101,1.0,1.0,1.9999999999999998e-101,1.466e-06,0.000523746009105,0.849224005316421,1,0.6606315896878756
11460018,K00769.01,6.9e-07,1.0,3.4e-13,5.7e-14,6.7e-07,1.3e-09,1.3e-13,1.7e-08,0.025,5621.0,1.0,0.59,1.0,2.4e-15,8.922e-06,6.88300527e-07,0.33167518552070646,0,0.6606315896878756
11463211,K00770.01,0.00024,1.0,2.9e-07,1.2e-05,0.00015,2.6e-05,4.6e-05,1.5e-11,0.05,5567.0,1.2e-16,1.0,1.2e-16,0.0,1.0,0.000234290015,0.3334122829248087,0,0.6606315896878756
11465813,K00771.01,1.0,0.01,1.3e-32,1.5e-88,0.0093,1.8e-16,7.8e-73,3.7e-09,0.132,5454.0,7.5e-05,1.0,0.91,0.093,1.658e-05,0.00930000370000018,0.9949349478968309,1,0.6606315896878756
11493732,K00772.01,0.99,1.0,0.054,0.81,0.0032,0.0045,0.11,0.0028,0.335,5915.0,1.0,1.0,1.0,0.0,9.747e-07,0.9845,0.6573420233764032,0,0.6606315896878756
11507101,K00773.01,0.001,1.0,6e-06,0.00088,2.8e-05,1.9e-08,7.7e-05,2.5e-07,0.025,5537.0,1.0,0.59,1.0,4.3e-13,7.399e-05,0.0009912690000000001,0.33200391517192007,0,0.6606315896878756
11656840,K00774.01,0.0015,1.0,0.0015,6.9e-06,2.6e-06,4.2e-09,4.1e-13,2.4e-16,0.144,5733.0,1.0,1.0,1.0,0.0,7.228e-07,0.0015095042004102399,0.3321715199570997,0,0.6606315896878756
11754553,K00775.01,2e-05,1.0,4.0999999999999996e-14,5.7e-14,2e-05,2.7e-09,3.3e-09,1.6e-08,0.03,4233.0,1.0,1.0,1.0,0.0,3.253e-05,2.0022000098000003e-05,0.33168154491033125,0,0.6606315896878756
7870390,K00898.02,1.8e-05,1.0,2.4999999999999998e-14,1.8e-21,1.8e-05,6.9e-08,1.1e-12,5.8e-09,0.03,4033.0,1.0,1.0,1.0,0.0,5.99e-06,1.8074801125e-05,0.33168090436631686,0,0.6606315896878756
7870390,K00898.03,0.00043,1.0,2.1999999999999998e-14,1.4e-27,0.00043,1.7e-07,1.3e-10,5.6e-06,0.04,4034.0,1.0,1.0,1.0,0.0,7.22e-06,0.000435770130022,0.33181830801455675,0,0.6606315896878756
7907423,K00899.01,0.00068,1.0,2.9e-17,3.2000000000000003e-22,0.00068,2e-07,3.3e-11,4.7e-06,0.026,3669.0,1.0,1.0,1.0,0.0,2.619e-05,0.0006849000330000289,0.33190026094815844,0,0.6606315896878756
7907423,K00899.02,0.00067,1.0,3.2000000000000003e-22,5.2000000000000006e-23,0.00066,2.1e-07,5.9e-09,6.8e-07,0.02,3670.0,1.0,1.0,1.0,0.0,1.257e-05,0.0006608959,0.3318953594834988,0,0.6606315896878756
7907423,K00899.03,0.00055,1.0,6e-14,1.6000000000000002e-20,0.00055,4.4e-08,1.6e-11,3.2e-06,0.025,3671.0,1.0,1.0,1.0,0.0,6.548e-05,0.0005532440160600001,0.3318569518283556,0,0.6606315896878756
7938496,K00900.01,0.046,1.0,0.0027,0.043,2.6e-05,7.3e-08,0.0003,5.5e-09,0.037,5757.0,1.0,1.0,1.0,0.0,2.126e-06,0.0460260785,0.3468155422689088,0,0.6606315896878756
8013419,K00901.01,0.06,1.0,0.002,0.058,0.00013,2.1e-05,2.4e-08,3.7e-09,0.083,4428.0,1.0,1.0,1.0,0.0,7.009e-07,0.060151027700000005,0.3514620379728668,0,0.6606315896878756
8018547,K00902.01,0.0052,1.0,0.0034,4.3e-06,0.0011,0.00072,1.7e-05,3.8e-08,0.086,4382.0,1.0,1.0,1.0,0.0,1.166e-06,0.005241338,0.33339913143181416,0,0.6606315896878756
8039892,K00903.01,8.5e-09,1.0,5.2000000000000005e-12,1.4e-41,8.5e-09,6.6e-22,1.6e-26,3.4000000000000004e-27,0.077,5719.0,1.0,1.0,1.0,4.3e-64,2.322e-06,8.50520000000066e-09,0.3316749613384721,0,0.6606315896878756
8150320,K00904.01,0.0001,1.0,5.2e-10,1.5e-12,4e-05,6.3e-05,9.4e-08,1.2000000000000001e-12,0.026,4504.0,1.0,1.0,1.0,4.9e-15,2.177e-05,0.00010309452270000002,0.33170887216750894,0,0.6606315896878756
8150320,K00904.02,0.019,1.0,1.2e-08,1.5e-11,0.017,0.00025,0.00021,0.0011,0.027,4505.0,1.0,0.67,1.0,0.0029,4.664e-05,0.018560012015,0.33888699191219557,0,0.6606315896878756
12600735,K00548.01,0.0013,1.0,0.00015,0.0011,5.9e-07,7e-08,3e-06,5.9e-10,0.023,6097.0,1.0,1.0,1.0,4.699999999999999e-101,2.502e-06,0.00125366059,0.3321026021611216,0,0.6606315896878756
4165473,K00550.01,4.2e-05,1.0,1.7e-09,3.4e-06,3.8e-05,1.1e-08,6.1e-08,4.4e-08,0.022,5671.0,1.0,1.0,1.0,1.1e-33,1.981e-05,4.15177e-05,0.3316887747191383,0,0.6606315896878756
4270253,K00551.01,0.0013,1.0,9.4e-05,0.0012,3.2e-05,4.6e-09,1.1e-11,1.6e-08,0.022,5599.0,1.0,1.0,1.0,8.6e-06,4.743e-05,0.0013260206109999997,0.33211401421829995,0,0.6606315896878756
4270253,K00551.02,0.0023,1.0,8.7e-07,0.0021,0.00018,3.3e-06,4.4e-06,1.5e-06,0.021,5597.0,1.0,1.0,1.0,7e-09,4.139e-05,0.00229007,0.33243156111399347,0,0.6606315896878756
5122112,K00552.01,0.98,1.0,0.13,0.84,0.0024,0.0016,0.0085,3.3e-05,0.327,6378.0,1.0,1.0,1.0,4.1e-93,1.937e-06,0.9825329999999999,0.6548857042116266,0,0.6606315896878756
5303551,K00553.01,1.0,0.97,4.2999999999999996e-52,1.8000000000000002e-47,5e-11,3.9e-19,1.2e-12,0.97,0.016,5443.0,4.700000000000001e-24,1.0,0.58,0.42,5.143e-06,0.9700000000512,0.9939649230212089,1,0.6606315896878756
5443837,K00554.01,0.15,1.0,0.0084,0.13,0.0019,0.00076,0.0088,7.3e-12,0.073,5877.0,1.0,1.0,1.0,1.3e-95,2.892e-06,0.14986000000730001,0.381018453212717,0,0.6606315896878756
6805146,K00668.01,0.69,1.0,0.056,0.63,1.8e-07,4.3e-13,2.5e-20,2.4e-26,0.148,6705.0,1.0,1.0,1.0,0.0,9.708e-07,0.6860001800004301,0.5586550340322295,0,0.6606315896878756
6960445,K00669.01,1.0,1.0,3.5000000000000004e-24,1.6e-26,0.14,0.0016,0.00015,0.86,0.236,5852.0,4.8999999999999994e-101,1.0,1.0,4.8999999999999994e-101,6.137e-06,1.00175,0.9945405971257166,1,0.6606315896878756
7033671,K00670.01,9.7e-05,1.0,9.7e-07,2.5e-05,5.5e-05,1.7e-07,1.6e-05,5.2e-08,0.016,5701.0,1.0,1.0,1.0,0.0,1.352e-05,9.7192e-05,0.3317069304935246,0,0.6606315896878756
7040629,K00671.01,1.2e-05,1.0,1.7e-16,4.8999999999999993e-14,4.2e-08,1.5e-07,8.6e-06,2.9e-06,0.011,5949.0,1.0,1.0,1.0,3.8e-23,4.736e-05,1.1692000049170001e-05,0.33167890602020395,0,0.6606315896878756
7040629,K00671.02,0.00019,1.0,3.8e-12,6.6e-07,0.00017,1.8e-06,1.2e-06,7.7e-06,0.01,5946.0,0.98,0.95,0.98,0.018,0.0001965,0.0001813600038,0.33774077705013356,0,0.6606315896878756
7040629,K00671.03,0.0023,1.0,2.6e-07,0.001,0.0012,1.2e-06,2.5e-07,4.4e-05,0.011,5952.0,0.77,0.44,0.77,0.22,0.000404,0.0022457099999999997,0.4057814758735292,0,0.6606315896878756
7040629,K00671.04,0.00088,1.0,5.8e-08,0.00046,0.00038,1.7e-06,1.6e-06,3.1e-05,0.009,5949.0,1.0,0.95,1.0,0.00044,0.0001273,0.0008743580000000001,0.33211037735779764,0,0.6606315896878756
7115785,K00672.01,0.0013,1.0,3.1e-05,0.0013,9.7e-06,2.4e-08,3.5e-08,1.4e-09,0.026,5547.0,1.0,1.0,1.0,0.0,6.053e-06,0.0013407604,0.3321160105649898,0,0.6606315896878756
7115785,K00672.02,0.0023,1.0,0.00037,0.00084,0.0011,3.2e-07,3.6e-07,3.5e-08,0.029,5548.0,1.0,1.0,1.0,0.0,5.962e-06,0.002310715,0.33243508356257156,0,0.6606315896878756
7115785,K00672.03,1.0,0.0,0.0,0.0,0.0,4.6e-193,0.0,0.0,0.01,5552.0,0.0,1.0,0.0,0.0,0.0002313,4.6e-193,0.6622899644805788,1,0.6606315896878756
7124613,K00673.01,0.00047,1.0,3.1e-05,0.00043,7.9e-10,5.1e-10,4.800000000000001e-13,3.4999999999999996e-21,0.016,6544.0,1.0,1.0,1.0,4.9999999999999995e-101,4.873e-06,0.00046100130048,0.33182956815726933,0,0.6606315896878756
11754553,K00775.02,4.2e-06,1.0,5.5e-13,9.000000000000001e-18,4.1e-06,1e-07,4.7e-10,2.1e-10,0.032,4232.0,1.0,1.0,1.0,0.0,4.887e-06,4.200680550009e-06,0.33167634038235244,0,0.6606315896878756
11754553,K00775.03,0.0008,1.0,1.7e-16,2.2e-13,1.2e-05,2.1e-11,3.3e-17,3.6e-08,0.03,4234.0,1.0,1.0,1.0,0.0,1.905e-05,1.2036021220203002e-05,0.33193812384554794,0,0.6606315896878756
11812062,K00776.01,2.9e-05,1.0,2.2e-05,3.8e-27,6.8e-06,4.5e-14,3.1e-16,3.4e-15,0.068,5360.0,1.0,1.0,1.0,0.0,7.375e-07,2.880000004871e-05,0.3316844982829334,0,0.6606315896878756
11818800,K00777.01,0.13,1.0,0.0059,0.13,0.0014,4.3e-06,4.5e-16,2.8e-09,0.088,5192.0,1.0,1.0,1.0,0.0,1.242e-06,0.13730430280000047,0.37684211943173956,0,0.6606315896878756
11853255,K00778.01,0.0096,1.0,5.4e-06,6.4e-06,0.0028,0.00042,0.0016,0.0048,0.032,4188.0,1.0,1.0,1.0,4.1e-43,1.076e-05,0.0096318,0.33484340302051424,0,0.6606315896878756
11909839,K00779.01,0.01,1.0,0.01,5.9e-17,4.6e-07,5.3e-12,1e-27,4.6e-25,0.111,5648.0,1.0,1.0,1.0,0.0,5.061e-07,0.01000046000530006,0.3349646761738964,0,0.6606315896878756
11918099,K00780.01,3.4e-05,1.0,9.800000000000001e-12,6.7e-21,3.4e-05,3e-09,1.7e-09,1.7e-09,0.028,4966.0,1.0,1.0,1.0,0.0,2.516e-06,3.40064098e-05,0.3316861451746354,0,0.6606315896878756
11923270,K00781.01,0.0011,1.0,3.9e-13,1.1e-21,0.0011,2.2e-08,3.6e-10,2.7e-06,0.051,3717.0,1.0,1.0,1.0,0.0,3.161e-06,0.0011027223603900002,0.3320377063733948,0,0.6606315896878756
11960862,K00782.01,1.2e-06,1.0,1.2e-06,8.099999999999999e-33,5.5e-12,1.1e-10,6.1e-20,2e-41,0.049,5722.0,1.0,1.0,1.0,0.0,8.493e-07,1.200115500000061e-06,0.331675353326582,0,0.6606315896878756
12020329,K00783.01,0.0059,0.99,5.1e-17,2.5e-53,3.9999999999999994e-14,4.7e-17,9.5e-22,4.2e-37,0.051,5507.0,1.0,1.0,1.0,0.0,1.165e-06,4.0098000949999996e-14,0.3336158026643989,0,0.6606315896878756
8150320,K00904.03,0.00083,1.0,3.5e-11,6.8e-13,0.00011,6.1e-07,9.2e-08,6e-06,0.026,4504.0,1.0,0.98,1.0,2.6e-06,4.757e-05,0.00011670203567999999,0.3319488548993746,0,0.6606315896878756
8150320,K00904.04,1.0,0.65,2.8e-11,5.1e-15,2.7000000000000002e-12,0.65,1.4e-10,0.0012,0.023,4505.0,1.0,0.99,1.0,0.0038,5.944e-05,0.6512000001707051,0.66189195453033,1,0.6606315896878756
8150320,K00904.05,1.0,0.0,2e-17,9.200000000000001e-49,1.5e-10,4e-09,1.3e-35,1.5e-08,0.025,4503.0,0.95,0.56,0.95,0.048,0.0001568,1.915000002e-08,0.676634906437461,1,0.6606315896878756
8180063,K00905.01,0.79,1.0,1.2e-05,0.59,0.13,0.0091,0.052,0.0011,0.048,5856.0,3.1e-16,1.0,3.1e-16,0.0,1.0,0.782212,0.5932090719396572,0,0.6606315896878756
8226994,K00906.01,3.5e-06,1.0,1.2e-09,6.1e-10,3.2e-06,1.3e-07,2.1e-07,8e-10,0.027,5063.0,1.0,1.0,1.0,0.0,1.204e-05,3.54261e-06,0.3316761239056812,0,0.6606315896878756
8226994,K00906.02,0.01,1.0,0.00043,0.0096,5.7e-05,6.5e-06,5e-05,5.1e-06,0.027,5066.0,1.0,1.0,1.0,2.0000000000000002e-24,2e-05,0.010148599999999997,0.3350134078074911,0,0.6606315896878756
8226994,K00906.03,0.00024,1.0,1.8e-15,7.9e-16,0.0001,3.9e-07,9.1e-09,0.00014,0.012,5062.0,1.0,0.33,1.0,0.0,0.0001049,0.00024039910000259,0.3317540394186978,0,0.6606315896878756
8247638,K00907.01,9.1e-05,1.0,2.3e-06,1.7e-06,4.6e-05,1.4e-08,4.1e-05,3.5e-09,0.029,5611.0,1.0,1.0,1.0,4.1e-15,6.95e-05,9.10175e-05,0.33170489935080694,0,0.6606315896878756
8247638,K00907.02,0.0034,1.0,0.00039,0.00079,0.0011,4.4e-06,0.0012,2.7e-06,0.033,5615.0,1.0,1.0,1.0,6.7e-14,3.414e-05,0.0034870999999999995,0.33282206320912594,0,0.6606315896878756
8247638,K00907.03,0.00091,1.0,3.9e-14,1.8e-17,0.0008,1e-06,1.2e-07,0.00011,0.014,5617.0,1.0,0.94,1.0,6.9e-05,0.0002097,0.0009111200000390181,0.33199756307855316,0,0.6606315896878756
8247638,K00907.04,0.036,1.0,0.0024,0.033,0.00016,1.2e-05,0.0002,8.5e-06,0.028,5616.0,1.0,1.0,1.0,2.2e-12,2.802e-05,0.0357805,0.3435173972626607,0,0.6606315896878756
5709725,K00555.01,1.8e-05,1.0,5.9e-15,4.4000000000000005e-18,1.6e-05,2.4e-07,3.3e-08,1.7e-06,0.017,5294.0,1.0,1.0,1.0,7.7e-26,1.706e-05,1.79730000059044e-05,0.3316808797599908,0,0.6606315896878756
5709725,K00555.02,0.0072,1.0,0.0001,0.00022,0.0055,0.00034,0.00083,0.00026,0.031,5293.0,1.0,1.0,1.0,4.1e-23,1.478e-05,0.0072499999999999995,0.33405989411644765,0,0.6606315896878756
5738496,K00556.01,1.0,1.0,9.2e-13,6.9e-09,0.17,0.0039,0.096,0.73,0.26,6083.0,0.0,1.0,0.0,0.0,1.0,0.99990000690092,0.6622899644805788,1,0.6606315896878756
5774349,K00557.01,1.2e-05,1.0,1.6e-11,2.3e-10,1.2e-05,1.6e-10,1.5e-15,3.3e-10,0.028,5130.0,1.0,1.0,1.0,0.0,5.69e-06,1.2000736001499999e-05,0.3316789062623165,0,0.6606315896878756
5978361,K00558.01,0.028,1.0,0.0026,0.025,0.00024,6.5e-07,3.5e-06,7.1e-08,0.027,6154.0,1.0,1.0,1.0,2.8e-10,6.318e-05,0.027844221000000002,0.3408857443056221,0,0.6606315896878756
6501635,K00560.01,1.8e-05,1.0,2.5e-18,1.5e-12,1.8e-05,1.2e-14,1.8e-20,5e-09,0.032,5258.0,1.0,1.0,1.0,2.4999999999999997e-101,1.65e-06,1.800500151200252e-05,0.33168088140527135,0,0.6606315896878756
6665695,K00561.01,2.4e-06,1.0,7.2e-14,4.6999999999999995e-21,2.3e-06,7.6e-09,4.4e-09,2.6e-11,0.022,5152.0,1.0,1.0,1.0,0.0,4.939e-06,2.3120260720000044e-06,0.3316757480365449,0,0.6606315896878756
6707833,K00563.01,0.00037,1.0,9.5e-11,5.8e-10,4.1e-06,9.7e-10,8.7e-21,2.6e-08,0.018,5780.0,1.0,1.0,1.0,0.0,4.823e-05,4.127645000000008e-06,0.3317966724941546,0,0.6606315896878756
6786037,K00564.01,1.0,0.0,2.7000000000000002e-64,7.5e-118,0.0,6e-25,5.4e-116,2.3e-246,0.02,5761.0,1.0,0.67,1.0,0.0,5.413e-05,6e-25,0.6606315896878756,1,0.6606315896878756
6786037,K00564.02,1.7e-05,1.0,6.2e-06,1e-10,1.3e-07,7.8e-13,1.1e-05,2.4e-14,0.059,5765.0,1.0,1.0,1.0,1.8999999999999997e-101,2.919e-06,1.7330100804e-05,0.3316806593922081,0,0.6606315896878756
6786037,K00564.03,1.0,0.0,5.2e-33,3.7e-56,0.0,2.9e-14,1.5999999999999998e-34,0.0,0.013,5771.0,1.0,0.78,1.0,0.0,3.852e-05,2.9e-14,0.6606315896878756,1,0.6606315896878756
7277317,K00674.01,0.0042,1.0,3.1999999999999998e-21,0.0042,6.5e-11,5.0999999999999996e-20,2.5e-10,1.6999999999999999e-37,0.037,4868.0,1.0,1.0,1.0,0.0,8.847e-07,0.004200000315,0.3330565764950699,0,0.6606315896878756
7385509,K00675.01,1.0,0.18,3.9e-241,2.7e-89,1.5e-05,2.2e-68,2.9000000000000002e-39,0.18,0.029,4923.0,0.0,1.0,0.0,0.0,0.7947,0.18001499999999998,0.6622899644805788,1,0.6606315896878756
7447200,K00676.01,0.0002,1.0,6.9e-06,2.8e-24,0.00019,1.5e-07,2.8e-06,1.6e-13,0.055,4371.0,1.0,1.0,1.0,9.999999999999999e-102,9.444e-07,0.00019985000016,0.3317407498668596,0,0.6606315896878756
7447200,K00676.02,1.2e-06,1.0,9.1e-08,2.1000000000000002e-17,4.9e-07,3.7e-07,2.5e-07,1.1e-17,0.039,4370.0,1.0,1.0,1.0,1.1e-101,1.014e-06,1.2010000000319999e-06,0.3316753536175442,0,0.6606315896878756
7466863,K00677.01,0.96,1.0,0.059,0.74,0.055,0.0033,0.05,0.051,0.037,6145.0,6.4e-78,1.0,1.0,6.4e-78,4.269e-06,0.9583,0.9808066577753191,1,0.6606315896878756
7509886,K00678.01,6.2e-05,1.0,7.3e-11,6.3e-14,4.9e-07,2.3e-07,2.7e-10,9.400000000000001e-12,0.014,5254.0,1.0,1.0,1.0,0.0,8.12e-06,7.203524630000001e-07,0.3316953538517613,0,0.6606315896878756
7509886,K00678.02,0.0067,1.0,1.0999999999999999e-14,1.2000000000000001e-17,0.0067,1.1e-05,2.7e-06,5.8e-06,0.014,5256.0,1.0,1.0,1.0,0.0,8.298e-06,0.006719500000011012,0.33388538262362766,0,0.6606315896878756
7515212,K00679.01,1.3e-07,1.0,1.1e-07,1.7e-09,3.2e-09,7.3e-09,1.3999999999999998e-20,2.4000000000000003e-12,0.02,5860.0,1.0,1.0,1.0,0.0,4.448e-05,1.22202400000014e-07,0.3316750013049922,0,0.6606315896878756
7515212,K00679.02,0.00038,1.0,4.4e-16,1.2e-14,0.00022,7.7e-06,3.4e-07,2e-05,0.006,5857.0,1.0,0.56,1.0,0.0,0.0001464,0.00024804000001244,0.3317999620604661,0,0.6606315896878756
7529266,K00680.01,1.9e-06,1.0,1.9e-06,9.999999999999999e-26,1.4e-49,4.9e-19,4e-38,3.7e-91,0.062,6156.0,1.0,1.0,1.0,0.0,6.226e-07,1.90000000000049e-06,0.33167558355822935,0,0.6606315896878756
7598128,K00681.01,0.69,1.0,0.12,0.56,3.3e-05,0.00013,0.0047,2.6999999999999997e-15,0.147,6418.0,1.0,1.0,1.0,0.0,3.797e-07,0.6848630000000027,0.5586550340322295,0,0.6606315896878756
12066335,K00784.01,2.9e-06,1.0,2.5e-16,5.399999999999999e-15,2.9e-06,1.5e-11,1e-09,7.5e-10,0.032,4142.0,1.0,1.0,1.0,8.9e-101,9.574e-06,2.9017650056500003e-06,0.3316759130954708,0,0.6606315896878756
12066335,K00784.02,0.00011,1.0,2.1e-05,1.2e-09,8.8e-05,2e-06,2.8e-07,5.1e-07,0.031,4144.0,1.0,1.0,1.0,1.6e-54,1.688e-05,0.00011179119999999999,0.33171173299717405,0,0.6606315896878756
12070811,K00785.01,2.7e-05,1.0,8.1e-13,5.2e-10,2.6e-05,1.3e-11,5.399999999999999e-15,1.8e-07,0.033,5383.0,1.0,1.0,1.0,0.0,1.89e-05,2.61805338154e-05,0.33168384036967113,0,0.6606315896878756
12110942,K00786.01,1e-05,1.0,9.400000000000001e-12,7.6e-07,7e-06,5.1e-07,1.9e-08,1.8e-06,0.019,5887.0,1.0,1.0,1.0,4.6e-37,2.565e-05,1.0089009399999999e-05,0.331678277387174,0,0.6606315896878756
12366084,K00787.01,1.2e-09,1.0,1.7e-10,3.3e-18,2e-10,8.6e-10,1.4e-17,4.8e-14,0.029,5689.0,1.0,1.0,1.0,0.0,5.238e-06,1.2300480173e-09,0.3316749589452626,0,0.6606315896878756
12366084,K00787.02,0.081,1.0,0.005,0.075,0.00047,4.6e-05,5.7e-05,5.4e-06,0.036,5692.0,1.0,1.0,1.0,0.0,1.243e-05,0.08057840000000001,0.3583204456635571,0,0.6606315896878756
12404086,K00788.01,0.00017,1.0,7.5e-10,0.00016,1.1e-05,2.3e-10,2.7e-12,1.1e-08,0.037,5022.0,1.0,1.0,1.0,9.3e-15,7.096e-05,0.00017101198270000003,0.33173121406634803,0,0.6606315896878756
12470844,K00790.01,1.2e-05,1.0,9.600000000000001e-17,4.8999999999999993e-14,1.2e-05,4.5e-13,1.2e-16,1.2e-09,0.03,5248.0,1.0,1.0,1.0,1.4999999999999998e-20,1.583e-05,1.2001200499215999e-05,0.3316789064151161,0,0.6606315896878756
12470844,K00790.02,0.00047,1.0,5e-08,3.5e-05,0.00031,3.3e-07,4.8e-07,2.6e-05,0.027,5252.0,0.9,0.58,0.9,0.099,7.92e-05,0.00037186,0.36483122653206207,0,0.6606315896878756
12644822,K00791.01,1.1e-05,1.0,1.1e-05,2.1e-25,8.5e-09,4.6e-18,1.1e-36,1.6999999999999997e-14,0.074,5538.0,1.0,1.0,1.0,9.6e-102,6.903e-07,1.10085000170046e-05,0.3316785798597097,0,0.6606315896878756
8255887,K00908.01,0.0012,1.0,0.0011,9.3e-22,6.6e-06,2.5e-14,3.5e-18,7.899999999999999e-21,0.08,5435.0,1.0,1.0,1.0,0.0,1.37e-06,0.0011066000000250036,0.3320697064980069,0,0.6606315896878756
8256049,K00909.01,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0,0.6606315896878756
8414716,K00910.01,1.1e-05,1.0,3e-15,2.9e-25,1.1e-05,6.4e-09,2.4e-17,6.9e-09,0.031,5076.0,1.0,1.0,1.0,0.0,1.492e-06,1.1013300003024e-05,0.33167858143869694,0,0.6606315896878756
8490993,K00911.01,0.00063,1.0,2.4e-07,0.0005,0.00013,5e-07,7.4e-07,8.9e-07,0.026,5821.0,1.0,1.0,1.0,4.9999999999999995e-101,5.631e-06,0.00063237,0.33188298084546874,0,0.6606315896878756
8490993,K00911.02,0.11,1.0,0.0016,0.039,0.029,0.0021,0.022,0.021,0.031,5820.0,1.0,0.82,1.0,4.9e-13,5.897e-05,0.11470000000000001,0.3694062841333818,0,0.6606315896878756
